symbol,date,occurrences
NYC,2021-03-04,4
NYC,2021-03-07,1
NYC,2021-03-10,1
NYC,2021-04-01,2
NYC,2021-04-02,1
NYC,2021-04-06,1
NYT,2021-01-29,3
NYT,2021-01-30,1
NYT,2021-01-31,1
NYT,2021-02-01,5
NYT,2021-02-02,4
NYT,2021-02-04,1
NYT,2021-02-05,3
NYT,2021-04-05,1
O,2021-01-28,1
O,2021-01-29,12
O,2021-01-30,2
O,2021-01-31,7
O,2021-02-01,2
O,2021-02-02,7
O,2021-02-03,5
O,2021-02-05,9
O,2021-02-06,13
O,2021-02-07,13
O,2021-02-08,4
O,2021-02-10,2
O,2021-02-11,2
O,2021-02-12,4
O,2021-02-14,1
O,2021-02-17,3
O,2021-02-18,3
O,2021-02-20,1
O,2021-02-21,1
O,2021-02-22,1
O,2021-02-24,1
O,2021-02-26,2
O,2021-02-28,1
O,2021-03-02,2
O,2021-03-03,1
O,2021-03-04,2
O,2021-03-05,1
O,2021-03-07,8
O,2021-03-08,1
O,2021-03-09,3
O,2021-03-10,2
O,2021-03-11,1
O,2021-03-12,1
O,2021-03-14,1
O,2021-03-15,1
O,2021-03-16,3
O,2021-03-17,1
O,2021-03-20,1
O,2021-03-24,1
O,2021-03-25,1
O,2021-03-30,1
O,2021-04-01,1
O,2021-04-04,10
O,2021-04-08,1
OI,2021-01-28,1
OI,2021-01-29,2
OI,2021-01-30,1
OI,2021-01-31,4
OI,2021-02-02,6
OI,2021-02-03,1
OI,2021-02-04,1
OI,2021-02-05,1
OI,2021-02-06,4
OI,2021-02-07,1
OI,2021-02-09,2
OI,2021-02-10,1
OI,2021-02-11,2
OI,2021-02-14,1
OI,2021-02-18,1
OI,2021-02-20,1
OI,2021-02-23,1
OI,2021-02-28,2
OI,2021-03-03,1
OI,2021-03-04,5
OI,2021-03-05,6
OI,2021-03-06,1
OI,2021-03-07,1
OI,2021-03-10,1
OI,2021-03-11,1
OI,2021-03-12,1
OI,2021-03-13,5
OI,2021-03-14,1
OI,2021-03-15,9
OI,2021-03-16,1
OI,2021-03-17,2
OI,2021-03-18,4
OI,2021-03-19,1
OI,2021-03-20,1
OI,2021-03-21,15
OI,2021-03-22,12
OI,2021-03-23,2
OI,2021-03-27,2
OI,2021-04-09,1
ONE,2021-01-28,3
ONE,2021-01-29,47
ONE,2021-01-30,8
ONE,2021-01-31,9
ONE,2021-02-01,7
ONE,2021-02-02,6
ONE,2021-02-03,8
ONE,2021-02-04,4
ONE,2021-02-05,11
ONE,2021-02-06,5
ONE,2021-02-07,2
ONE,2021-02-08,1
ONE,2021-02-09,1
ONE,2021-02-10,1
ONE,2021-02-11,2
ONE,2021-02-13,3
ONE,2021-02-14,2
ONE,2021-02-15,1
ONE,2021-02-16,3
ONE,2021-02-18,1
ONE,2021-02-20,1
ONE,2021-02-21,1
ONE,2021-02-24,1
ONE,2021-02-25,2
ONE,2021-02-26,2
ONE,2021-02-27,2
ONE,2021-02-28,4
ONE,2021-03-01,2
ONE,2021-03-02,3
ONE,2021-03-03,2
ONE,2021-03-04,1
ONE,2021-03-05,1
ONE,2021-03-06,3
ONE,2021-03-07,2
ONE,2021-03-08,1
ONE,2021-03-10,3
ONE,2021-03-11,3
ONE,2021-03-14,1
ONE,2021-03-16,2
ONE,2021-03-18,1
ONE,2021-03-19,1
ONE,2021-03-20,2
ONE,2021-03-29,2
OR,2021-01-28,3
OR,2021-01-29,86
OR,2021-01-30,19
OR,2021-01-31,7
OR,2021-02-01,12
OR,2021-02-02,6
OR,2021-02-03,10
OR,2021-02-04,11
OR,2021-02-05,13
OR,2021-02-06,5
OR,2021-02-07,5
OR,2021-02-08,4
OR,2021-02-10,1
OR,2021-02-11,1
OR,2021-02-12,1
OR,2021-02-14,1
OR,2021-02-15,3
OR,2021-02-16,3
OR,2021-02-19,1
OR,2021-02-20,3
OR,2021-02-23,1
OR,2021-02-25,1
OR,2021-02-26,2
OR,2021-02-27,5
OR,2021-02-28,1
OR,2021-03-01,4
OR,2021-03-02,1
OR,2021-03-03,2
OR,2021-03-04,3
OR,2021-03-05,4
OR,2021-03-06,5
OR,2021-03-07,5
OR,2021-03-08,1
OR,2021-03-09,1
OR,2021-03-10,1
OR,2021-03-12,2
OR,2021-03-13,1
OR,2021-03-14,1
OR,2021-03-15,4
OR,2021-03-17,5
OR,2021-03-18,2
OR,2021-03-19,5
OR,2021-03-20,1
OR,2021-03-21,1
OR,2021-03-23,2
OR,2021-03-24,3
OR,2021-03-25,1
OR,2021-03-27,1
OR,2021-03-28,1
OR,2021-03-31,2
OR,2021-04-01,1
OR,2021-04-04,2
OR,2021-04-05,1
OR,2021-04-06,1
OSK,2021-02-10,2
OSK,2021-02-11,6
OSK,2021-02-13,10
OSK,2021-02-14,1
OSK,2021-02-23,1
OSK,2021-02-24,8
OSK,2021-02-25,2
OSK,2021-02-27,36
OSK,2021-03-12,4
OSK,2021-03-15,5
OSK,2021-03-30,1
OSK,2021-04-06,1
OTIS,2021-03-27,10
OUT,2021-01-28,4
OUT,2021-01-29,55
OUT,2021-01-30,8
OUT,2021-01-31,9
OUT,2021-02-01,3
OUT,2021-02-02,3
OUT,2021-02-03,6
OUT,2021-02-04,8
OUT,2021-02-05,14
OUT,2021-02-06,15
OUT,2021-02-07,1
OUT,2021-02-08,1
OUT,2021-02-09,2
OUT,2021-02-11,2
OUT,2021-02-12,1
OUT,2021-02-13,2
OUT,2021-02-17,1
OUT,2021-02-19,1
OUT,2021-02-20,2
OUT,2021-02-22,1
OUT,2021-02-28,1
OUT,2021-03-04,3
OUT,2021-03-08,2
OUT,2021-03-12,1
OUT,2021-03-14,2
OUT,2021-03-15,2
OUT,2021-03-17,1
OUT,2021-03-19,2
OUT,2021-03-21,1
OUT,2021-03-23,1
OUT,2021-03-25,1
OUT,2021-03-30,1
OUT,2021-04-08,1
OUT,2021-04-09,1
OXY,2021-02-07,1
OXY,2021-02-14,1
OXY,2021-02-24,3
OXY,2021-02-26,1
OXY,2021-02-28,1
OXY,2021-03-04,1
OXY,2021-03-06,8
OXY,2021-03-08,1
PB,2021-02-07,1
PB,2021-03-08,3
PB,2021-03-12,1
PB,2021-03-20,5
PB,2021-03-29,2
PBR,2021-02-07,1
PBR,2021-02-23,1
PBR,2021-02-24,2
PBR,2021-02-28,9
PBR,2021-03-08,3
PBR,2021-03-12,1
PBR,2021-03-16,1
PBR,2021-03-20,1
PBR,2021-04-02,1
PCG,2021-01-31,22
PCG,2021-02-06,1
PCG,2021-02-08,13
PCG,2021-02-12,4
PCG,2021-02-19,3
PCG,2021-04-01,2
PCG,2021-04-08,1
PDT,2021-01-29,3
PDT,2021-01-31,1
PDT,2021-02-03,1
PDT,2021-02-08,1
PDT,2021-02-21,1
PDT,2021-02-27,8
PDT,2021-02-28,1
PDT,2021-03-05,3
PFE,2021-01-29,12
PFE,2021-01-30,1
PFE,2021-01-31,2
PFE,2021-02-16,1
PFE,2021-02-17,1
PFE,2021-02-23,3
PFE,2021-02-24,1
PFE,2021-02-27,1
PFE,2021-03-01,1
PFE,2021-03-05,5
PFE,2021-03-07,3
PFE,2021-03-08,7
PFE,2021-03-12,1
PFE,2021-03-16,1
PFE,2021-03-30,1
PFE,2021-04-07,1
PG,2021-01-31,13
PG,2021-02-06,1
PG,2021-02-07,1
PG,2021-02-08,4
PG,2021-02-12,2
PG,2021-02-16,10
PG,2021-02-19,1
PG,2021-02-28,1
PG,2021-03-16,1
PG,2021-03-18,2
PG,2021-04-01,4
PINS,2021-01-28,2
PINS,2021-01-29,1
PINS,2021-01-30,3
PINS,2021-01-31,3
PINS,2021-02-06,1
PINS,2021-02-11,3
PINS,2021-02-22,9
PINS,2021-03-10,2
PINS,2021-03-20,1
PINS,2021-03-22,1
PLAN,2021-01-29,4
PLAN,2021-01-30,1
PLAN,2021-01-31,1
PLAN,2021-02-03,1
PLAN,2021-02-05,1
PLAN,2021-02-06,1
PLAN,2021-02-10,1
PLAN,2021-02-17,1
PLAN,2021-03-04,1
PLTR,2021-01-28,5
PLTR,2021-01-29,27
PLTR,2021-01-30,6
PLTR,2021-01-31,7
PLTR,2021-02-01,10
PLTR,2021-02-02,8
PLTR,2021-02-03,16
PLTR,2021-02-04,1
PLTR,2021-02-05,6
PLTR,2021-02-06,4
PLTR,2021-02-07,7
PLTR,2021-02-08,6
PLTR,2021-02-09,4
PLTR,2021-02-10,2
PLTR,2021-02-11,3
PLTR,2021-02-12,14
PLTR,2021-02-13,57
PLTR,2021-02-14,11
PLTR,2021-02-15,7
PLTR,2021-02-16,48
PLTR,2021-02-17,23
PLTR,2021-02-18,26
PLTR,2021-02-19,29
PLTR,2021-02-20,7
PLTR,2021-02-21,13
PLTR,2021-02-22,18
PLTR,2021-02-23,26
PLTR,2021-02-24,26
PLTR,2021-02-25,4
PLTR,2021-02-26,7
PLTR,2021-02-27,4
PLTR,2021-03-01,6
PLTR,2021-03-02,6
PLTR,2021-03-03,12
PLTR,2021-03-04,6
PLTR,2021-03-05,3
PLTR,2021-03-06,14
PLTR,2021-03-07,10
PLTR,2021-03-08,7
PLTR,2021-03-09,5
PLTR,2021-03-10,4
PLTR,2021-03-11,3
PLTR,2021-03-12,4
PLTR,2021-03-14,2
PLTR,2021-03-15,2
PLTR,2021-03-16,1
PLTR,2021-03-17,5
PLTR,2021-03-18,5
PLTR,2021-03-21,9
PLTR,2021-03-22,21
PLTR,2021-03-23,29
PLTR,2021-03-24,1
PLTR,2021-03-25,2
PLTR,2021-03-26,1
PLTR,2021-03-27,4
PLTR,2021-03-30,14
PLTR,2021-03-31,1
PLTR,2021-04-01,1
PLTR,2021-04-02,1
PLTR,2021-04-03,5
PLTR,2021-04-05,12
PLTR,2021-04-06,1
PLTR,2021-04-09,2
PM,2021-01-28,4
PM,2021-01-29,18
PM,2021-01-30,3
PM,2021-01-31,11
PM,2021-02-01,6
PM,2021-02-02,6
PM,2021-02-03,6
PM,2021-02-04,4
PM,2021-02-06,5
PM,2021-02-07,6
PM,2021-02-08,5
PM,2021-02-11,2
PM,2021-02-12,1
PM,2021-02-13,2
PM,2021-02-14,10
PM,2021-02-17,1
PM,2021-02-23,2
PM,2021-02-26,20
PM,2021-02-27,2
PM,2021-03-01,3
PM,2021-03-03,1
PM,2021-03-04,5
PM,2021-03-05,1
PM,2021-03-06,6
PM,2021-03-07,3
PM,2021-03-08,3
PM,2021-03-09,3
PM,2021-03-10,8
PM,2021-03-11,17
PM,2021-03-12,2
PM,2021-03-13,2
PM,2021-03-14,1
PM,2021-03-15,6
PM,2021-03-16,2
PM,2021-03-18,4
PM,2021-03-20,2
PM,2021-03-21,3
PM,2021-03-22,4
PM,2021-03-23,2
PM,2021-03-24,2
PM,2021-03-27,1
PM,2021-04-02,1
PM,2021-04-03,1
PM,2021-04-05,1
PM,2021-04-07,1
PM,2021-04-08,1
POST,2021-01-28,3
POST,2021-01-29,5
POST,2021-01-30,8
POST,2021-01-31,1
POST,2021-02-04,1
POST,2021-02-05,4
POST,2021-02-06,2
POST,2021-02-07,1
POST,2021-02-11,2
POST,2021-02-14,1
POST,2021-02-15,1
POST,2021-02-21,1
POST,2021-02-22,2
POST,2021-02-26,1
POST,2021-02-27,1
POST,2021-02-28,1
POST,2021-03-01,1
POST,2021-03-02,1
POST,2021-03-03,1
POST,2021-03-15,1
POST,2021-03-17,3
POST,2021-03-19,2
POST,2021-03-23,2
POST,2021-03-24,1
POST,2021-03-29,1
POST,2021-04-01,2
PRLB,2021-02-08,1
PRLB,2021-02-21,1
PRLB,2021-03-02,3
PRLB,2021-04-01,7
PRLB,2021-04-02,1
PSA,2021-01-28,1
PSA,2021-01-29,1
PSA,2021-02-05,2
PSA,2021-02-09,2
PSA,2021-02-13,1
PSA,2021-02-14,3
PSA,2021-02-23,1
PSA,2021-03-12,2
PSA,2021-04-01,1
PSFE,2021-04-02,2
PSFE,2021-04-05,1
PSFE,2021-04-07,1
PSFE,2021-04-08,14
PSTH,2021-01-29,1
PSTH,2021-02-05,1
PSTH,2021-02-06,4
PSTH,2021-02-08,5
PSTH,2021-02-11,1
PSTH,2021-02-13,2
PSTH,2021-02-14,1
PSTH,2021-02-22,1
PSTH,2021-03-06,2
PV,2021-02-08,1
PV,2021-03-10,1
PV,2021-03-21,12
PV,2021-03-22,1
QS,2021-01-29,2
QS,2021-01-30,2
QS,2021-02-01,2
QS,2021-02-02,2
QS,2021-02-06,2
QS,2021-02-07,1
QS,2021-02-14,5
QS,2021-02-17,5
QS,2021-02-24,1
QS,2021-02-25,8
QS,2021-03-28,1
R,2021-01-28,3
R,2021-01-29,15
R,2021-01-31,10
R,2021-02-01,4
R,2021-02-02,3
R,2021-02-03,6
R,2021-02-04,9
R,2021-02-05,5
R,2021-02-06,12
R,2021-02-07,4
R,2021-02-08,3
R,2021-02-09,4
R,2021-02-10,3
R,2021-02-11,5
R,2021-02-12,10
R,2021-02-13,9
R,2021-02-14,3
R,2021-02-15,2
R,2021-02-17,6
R,2021-02-18,11
R,2021-02-19,5
R,2021-02-20,1
R,2021-02-21,4
R,2021-02-22,2
R,2021-02-23,6
R,2021-02-24,2
R,2021-02-25,4
R,2021-02-26,4
R,2021-02-27,2
R,2021-02-28,3
R,2021-03-01,3
R,2021-03-02,13
R,2021-03-03,1
R,2021-03-04,6
R,2021-03-05,6
R,2021-03-06,2
R,2021-03-07,9
R,2021-03-08,5
R,2021-03-09,6
R,2021-03-10,3
R,2021-03-11,1
R,2021-03-12,5
R,2021-03-13,7
R,2021-03-15,5
R,2021-03-16,1
R,2021-03-17,1
R,2021-03-18,2
R,2021-03-20,1
R,2021-03-21,4
R,2021-03-22,2
R,2021-03-23,6
R,2021-03-24,3
R,2021-03-25,11
R,2021-03-27,1
R,2021-03-29,3
R,2021-03-30,3
R,2021-04-01,1
R,2021-04-02,7
R,2021-04-07,1
RAD,2021-01-29,1
RAD,2021-02-06,2
RAD,2021-02-08,2
RAD,2021-02-11,4
RAD,2021-02-12,3
RAD,2021-02-28,9
RAD,2021-04-08,3
RBC,2021-01-29,6
RBC,2021-01-30,1
RBC,2021-02-01,1
RBC,2021-02-08,1
RBC,2021-02-18,1
RBC,2021-03-04,1
RBC,2021-03-25,10
RBLX,2021-02-12,1
RBLX,2021-02-20,1
RBLX,2021-02-26,2
RBLX,2021-03-02,4
RBLX,2021-03-04,1
RBLX,2021-03-06,4
RBLX,2021-03-07,1
RBLX,2021-03-08,7
RBLX,2021-03-09,2
RBLX,2021-03-10,17
RBLX,2021-03-11,9
RBLX,2021-03-13,1
RC,2021-01-28,1
RC,2021-01-29,4
RC,2021-01-30,5
RC,2021-01-31,1
RC,2021-02-01,2
RC,2021-02-02,4
RC,2021-02-03,6
RC,2021-02-04,2
RC,2021-02-05,2
RC,2021-02-06,8
RC,2021-02-07,3
RC,2021-02-14,1
RC,2021-02-19,1
RC,2021-02-23,1
RC,2021-02-24,1
RC,2021-03-04,3
RC,2021-03-05,4
RC,2021-03-06,1
RC,2021-03-08,1
RC,2021-03-12,3
RC,2021-03-16,2
RC,2021-03-17,2
RC,2021-03-20,2
RC,2021-03-23,3
RC,2021-03-24,12
RC,2021-03-25,4
RC,2021-04-04,3
RCL,2021-02-20,3
RCL,2021-02-22,1
RCL,2021-02-23,1
RCL,2021-02-24,1
RCL,2021-02-25,2
RCL,2021-03-02,3
RCL,2021-03-04,1
RE,2021-01-28,2
RE,2021-01-29,35
RE,2021-01-30,11
RE,2021-01-31,7
RE,2021-02-01,3
RE,2021-02-02,7
RE,2021-02-03,1
RE,2021-02-04,1
RE,2021-02-05,12
RE,2021-02-06,5
RE,2021-02-07,1
RE,2021-02-08,3
RE,2021-02-09,1
RE,2021-02-11,2
RE,2021-02-13,1
RE,2021-02-16,2
RE,2021-02-20,1
RE,2021-02-23,4
RE,2021-03-03,1
RE,2021-03-06,1
RE,2021-03-08,2
RE,2021-03-10,1
RE,2021-03-11,4
RE,2021-03-14,1
RE,2021-03-15,1
RE,2021-03-18,1
RE,2021-03-24,2
RE,2021-03-27,1
RE,2021-03-29,1
RE,2021-03-31,1
RE,2021-04-01,1
RE,2021-04-09,1
RH,2021-01-28,33
RH,2021-01-29,518
RH,2021-01-30,113
RH,2021-01-31,80
RH,2021-02-01,55
RH,2021-02-02,40
RH,2021-02-03,78
RH,2021-02-04,68
RH,2021-02-05,72
RH,2021-02-06,66
RH,2021-02-07,30
RH,2021-02-08,29
RH,2021-02-09,17
RH,2021-02-10,1
RH,2021-02-11,5
RH,2021-02-13,11
RH,2021-02-14,2
RH,2021-02-18,6
RH,2021-02-19,9
RH,2021-02-20,27
RH,2021-02-21,15
RH,2021-02-22,1
RH,2021-02-23,11
RH,2021-02-25,5
RH,2021-02-26,19
RH,2021-02-27,4
RH,2021-02-28,5
RH,2021-03-01,5
RH,2021-03-02,5
RH,2021-03-03,4
RH,2021-03-04,8
RH,2021-03-05,2
RH,2021-03-06,9
RH,2021-03-07,9
RH,2021-03-08,2
RH,2021-03-09,10
RH,2021-03-10,2
RH,2021-03-11,3
RH,2021-03-12,2
RH,2021-03-13,1
RH,2021-03-14,1
RH,2021-03-15,10
RH,2021-03-16,2
RH,2021-03-17,3
RH,2021-03-18,7
RH,2021-03-19,1
RH,2021-03-22,1
RH,2021-03-25,1
RH,2021-03-27,4
RH,2021-03-28,7
RH,2021-04-01,1
RH,2021-04-02,1
RH,2021-04-06,1
RH,2021-04-07,2
RIG,2021-01-28,1
RIG,2021-02-06,1
RIG,2021-02-14,1
RIG,2021-02-17,1
RIG,2021-02-18,1
RIG,2021-03-04,7
RIG,2021-03-14,3
RIG,2021-03-30,9
RKT,2021-01-29,2
RKT,2021-01-30,1
RKT,2021-02-08,31
RKT,2021-02-09,17
RKT,2021-02-12,31
RKT,2021-02-13,18
RKT,2021-02-14,3
RKT,2021-02-16,15
RKT,2021-02-18,9
RKT,2021-02-20,2
RKT,2021-02-21,4
RKT,2021-02-23,2
RKT,2021-02-24,10
RKT,2021-02-25,2
RKT,2021-02-26,16
RKT,2021-02-27,22
RKT,2021-02-28,7
RKT,2021-03-01,20
RKT,2021-03-02,40
RKT,2021-03-03,158
RKT,2021-03-04,113
RKT,2021-03-05,58
RKT,2021-03-06,11
RKT,2021-03-07,9
RKT,2021-03-08,1
RKT,2021-03-09,10
RKT,2021-03-10,9
RKT,2021-03-11,1
RKT,2021-03-12,10
RKT,2021-03-13,8
RKT,2021-03-14,10
RKT,2021-03-15,6
RKT,2021-03-16,21
RKT,2021-03-17,36
RKT,2021-03-18,31
RKT,2021-03-19,24
RKT,2021-03-20,17
RKT,2021-03-21,7
RKT,2021-03-22,14
RKT,2021-03-23,5
RKT,2021-03-24,1
RKT,2021-03-25,20
RKT,2021-03-26,2
RKT,2021-03-27,1
RKT,2021-03-28,8
RKT,2021-03-30,20
RKT,2021-03-31,1
RKT,2021-04-01,1
RKT,2021-04-02,1
RKT,2021-04-03,7
RKT,2021-04-05,1
RKT,2021-04-07,15
RMO,2021-02-22,12
RMO,2021-02-24,1
RNG,2021-02-09,12
RNG,2021-02-12,6
RNG,2021-02-14,1
RNG,2021-02-17,2
RNG,2021-03-06,14
RNG,2021-03-13,2
RSI,2021-01-29,1
RSI,2021-01-30,1
RSI,2021-01-31,11
RSI,2021-02-01,1
RSI,2021-02-02,3
RSI,2021-02-03,2
RSI,2021-02-05,7
RSI,2021-02-06,4
RSI,2021-02-07,1
RSI,2021-02-08,1
RSI,2021-02-09,11
RSI,2021-02-12,1
RSI,2021-02-14,1
RSI,2021-02-15,13
RSI,2021-02-16,4
RSI,2021-02-17,4
RSI,2021-02-20,2
RSI,2021-02-21,4
RSI,2021-02-22,3
RSI,2021-03-01,1
RSI,2021-03-02,5
RSI,2021-03-04,1
RSI,2021-03-06,4
RSI,2021-03-07,3
RSI,2021-03-09,1
RSI,2021-03-10,14
RSI,2021-03-12,4
RSI,2021-03-15,1
RSI,2021-03-16,1
RSI,2021-03-17,2
RSI,2021-03-18,4
RSI,2021-03-22,1
RSI,2021-03-24,8
RSI,2021-03-25,5
RSI,2021-03-26,6
RSI,2021-03-27,1
RSI,2021-03-28,1
RSI,2021-03-29,3
RSI,2021-03-31,11
RSI,2021-04-03,1
RSI,2021-04-07,2
RSI,2021-04-08,2
RSI,2021-04-09,4
RTX,2021-01-29,1
RTX,2021-02-04,1
RTX,2021-02-12,1
RTX,2021-02-15,6
RTX,2021-02-17,1
RTX,2021-02-25,3
RTX,2021-02-27,1
RTX,2021-02-28,1
RTX,2021-03-20,1
RTX,2021-03-27,7
RTX,2021-03-31,3
SA,2021-01-28,1
SA,2021-01-29,16
SA,2021-01-31,2
SA,2021-02-01,1
SA,2021-02-03,1
SA,2021-02-06,1
SA,2021-02-08,1
SA,2021-02-09,1
SA,2021-02-10,1
SA,2021-02-16,9
SA,2021-02-22,1
SA,2021-02-23,4
SA,2021-02-24,1
SA,2021-03-03,1
SA,2021-03-04,1
SA,2021-03-09,1
SA,2021-03-11,1
SA,2021-03-13,2
SA,2021-03-28,3
SA,2021-04-07,1
SAFE,2021-01-29,1
SAFE,2021-02-02,1
SAFE,2021-02-03,1
SAFE,2021-02-06,2
SAFE,2021-02-08,1
SAFE,2021-02-13,1
SAFE,2021-02-23,1
SAFE,2021-03-12,25
SAFE,2021-03-18,1
SAFE,2021-03-30,2
SAFE,2021-03-31,2
SAFE,2021-04-01,1
SAFE,2021-04-05,1
SAM,2021-01-31,1
SAM,2021-02-07,1
SAM,2021-02-09,2
SAM,2021-02-14,1
SAM,2021-03-02,3
SAM,2021-03-11,1
SAM,2021-03-13,1
SAM,2021-03-18,1
SAP,2021-01-30,2
SAP,2021-02-07,1
SAP,2021-02-13,1
SAP,2021-02-14,2
SAP,2021-02-16,2
SAP,2021-02-19,1
SAP,2021-03-05,1
SAP,2021-03-13,1
SAP,2021-03-15,2
SAP,2021-03-20,3
SAP,2021-03-22,1
SAP,2021-04-03,1
SAVE,2021-01-29,3
SAVE,2021-01-30,3
SAVE,2021-01-31,2
SAVE,2021-02-03,1
SAVE,2021-02-04,1
SAVE,2021-02-17,1
SAVE,2021-02-22,1
SAVE,2021-02-23,1
SAVE,2021-03-27,1
SB,2021-01-29,1
SB,2021-02-04,4
SB,2021-02-08,2
SB,2021-02-10,6
SB,2021-02-12,3
SB,2021-02-18,6
SB,2021-03-12,1
SB,2021-03-15,1
SB,2021-04-09,1
SCHW,2021-01-30,7
SCHW,2021-02-01,6
SCHW,2021-02-03,6
SCHW,2021-03-02,1
SCI,2021-01-29,1
SCI,2021-02-12,8
SCI,2021-02-16,2
SE,2021-02-04,1
SE,2021-02-09,1
SE,2021-02-13,9
SE,2021-02-15,2
SE,2021-02-20,5
SE,2021-02-24,1
SE,2021-03-05,1
SE,2021-03-22,11
SE,2021-04-08,1
SE,2021-04-09,1
SEAS,2021-02-25,4
SEAS,2021-03-06,1
SEAS,2021-03-13,4
SEAS,2021-04-01,12
SEE,2021-01-28,1
SEE,2021-01-29,23
SEE,2021-01-30,11
SEE,2021-01-31,2
SEE,2021-02-03,6
SEE,2021-02-04,2
SEE,2021-02-05,4
SEE,2021-02-06,7
SEE,2021-02-07,1
SEE,2021-02-08,1
SEE,2021-02-15,1
SEE,2021-02-16,1
SEE,2021-02-26,2
SEE,2021-03-03,1
SEE,2021-03-05,3
SEE,2021-03-06,2
SEE,2021-03-08,3
SEE,2021-03-17,2
SEE,2021-04-02,1
SHO,2021-02-02,19
SHO,2021-02-03,4
SHO,2021-02-04,5
SHO,2021-02-05,4
SHO,2021-02-06,3
SHO,2021-02-08,1
SHO,2021-02-10,2
SHO,2021-02-12,2
SHO,2021-02-18,5
SHO,2021-02-19,2
SHO,2021-02-21,1
SHO,2021-03-23,1
SHOP,2021-02-05,1
SHOP,2021-02-14,4
SHOP,2021-02-17,3
SHOP,2021-02-18,1
SHOP,2021-02-24,3
SHOP,2021-03-22,3
SHOP,2021-03-23,10
SI,2021-01-28,6
SI,2021-01-29,17
SI,2021-01-30,7
SI,2021-01-31,4
SI,2021-02-01,16
SI,2021-02-02,6
SI,2021-02-03,25
SI,2021-02-04,19
SI,2021-02-05,20
SI,2021-02-06,28
SI,2021-02-07,4
SI,2021-02-08,13
SI,2021-02-09,2
SI,2021-02-10,31
SI,2021-02-11,1
SI,2021-02-12,1
SI,2021-02-14,12
SI,2021-02-15,1
SI,2021-02-17,2
SI,2021-02-18,1
SI,2021-02-20,3
SI,2021-02-21,2
SI,2021-02-26,3
SI,2021-02-28,5
SI,2021-03-01,2
SI,2021-03-02,2
SI,2021-03-03,2
SI,2021-03-04,5
SI,2021-03-05,3
SI,2021-03-07,1
SI,2021-03-09,2
SI,2021-03-10,11
SI,2021-03-11,2
SI,2021-03-12,3
SI,2021-03-13,6
SI,2021-03-14,17
SI,2021-03-15,2
SI,2021-03-16,1
SI,2021-03-17,13
SI,2021-03-18,6
SI,2021-03-22,1
SI,2021-03-25,2
SI,2021-03-29,4
SI,2021-04-07,6
SI,2021-04-09,12
SKLZ,2021-01-30,2
SKLZ,2021-02-09,4
SKLZ,2021-02-10,2
SKLZ,2021-03-09,2
SKLZ,2021-03-14,7
SKLZ,2021-03-24,3
SKT,2021-01-29,11
SKT,2021-01-31,2
SKT,2021-02-03,6
SKT,2021-02-14,1
SKT,2021-02-18,3
SKT,2021-02-27,1
SKT,2021-03-03,1
SKT,2021-03-04,74
SKT,2021-03-05,1
SKT,2021-03-06,1
SKT,2021-03-11,6
SKT,2021-03-12,2
SKT,2021-03-16,4
SLB,2021-01-29,2
SLB,2021-01-31,1
SLB,2021-02-17,3
SLB,2021-02-24,5
SNAP,2021-01-29,3
SNAP,2021-01-31,3
SNAP,2021-02-02,3
SNAP,2021-02-06,8
SNAP,2021-02-12,6
SNAP,2021-02-22,1
SNAP,2021-02-28,8
SNAP,2021-03-03,1
SNAP,2021-03-04,1
SNAP,2021-03-05,1
SNAP,2021-03-17,1
SNAP,2021-03-25,1
SNAP,2021-03-27,2
SNAP,2021-04-02,1
SNAP,2021-04-07,4
SNOW,2021-01-28,1
SNOW,2021-01-29,1
SNOW,2021-02-09,10
SNOW,2021-02-11,1
SNOW,2021-02-14,1
SNOW,2021-02-18,2
SNOW,2021-02-20,2
SNOW,2021-02-24,3
SNOW,2021-03-05,5
SNOW,2021-03-07,1
SNOW,2021-03-22,1
SO,2021-01-28,2
SO,2021-01-29,56
SO,2021-01-30,10
SO,2021-01-31,9
SO,2021-02-01,1
SO,2021-02-02,8
SO,2021-02-03,10
SO,2021-02-04,18
SO,2021-02-05,17
SO,2021-02-06,20
SO,2021-02-07,2
SO,2021-02-08,1
SO,2021-02-09,3
SO,2021-02-12,2
SO,2021-02-13,1
SO,2021-02-15,1
SO,2021-02-16,2
SO,2021-02-17,1
SO,2021-02-23,2
SO,2021-02-24,1
SO,2021-02-25,1
SO,2021-02-26,6
SO,2021-03-02,2
SO,2021-03-03,2
SO,2021-03-04,1
SO,2021-03-06,1
SO,2021-03-09,1
SO,2021-03-11,1
SO,2021-03-12,1
SO,2021-03-15,1
SO,2021-03-17,2
SO,2021-03-18,3
SO,2021-03-19,2
SO,2021-03-23,2
SO,2021-03-25,3
SO,2021-03-27,1
SO,2021-04-02,3
SO,2021-04-09,2
SPCE,2021-01-28,2
SPCE,2021-01-29,17
SPCE,2021-01-30,2
SPCE,2021-01-31,1
SPCE,2021-02-01,2
SPCE,2021-02-03,2
SPCE,2021-02-04,3
SPCE,2021-02-05,1
SPCE,2021-02-06,11
SPCE,2021-02-07,1
SPCE,2021-02-11,14
SPCE,2021-02-12,3
SPCE,2021-02-13,1
SPCE,2021-02-14,3
SPCE,2021-02-17,3
SPCE,2021-02-21,1
SPCE,2021-02-27,6
SPCE,2021-02-28,1
SPCE,2021-03-04,1
